index,titulo,resumo,URL
654,"Comportamento de Trump dificulta compromisso de países ricos com a crise climática, diz Lula","Brasil voltará a cobrar, na COP 30, que países ricos financiem preservação ambiental no resto do mundo. Trump retirou EUA do Acordo de Paris e quer incentivar uso de canudos plásticos.",https://g1.globo.com/politica/noticia/2025/02/12/lula-entrevista-macapa.ghtml
655,Presidente do PSDB diz que R$ 100 mil repassados por advogado suspeito para sua esposa eram de empréstimo,Irmão de Marconi Perillo também recebeu repasse suspeito. Valores colocaram ex-governador de Goiás como alvo de operação da PF sobre desvios na Saúde.,https://g1.globo.com/politica/blog/andreia-sadi/post/2025/02/11/presidente-do-psdb-diz-que-r-100-mil-repassados-por-advogado-suspeito-para-sua-esposa-eram-de-emprestimo.ghtml
656,"Chefe do Ibama lamenta ato de Trump que suspende capacitação de agentes, mas frisa que medida não afeta verba contra incêndios","Para Rodrigo Agostinho, cooperação entre os países era 'importante' porque Brasil e EUA têm sofrido com queimadas. Segundo ele, o dinheiro para as ações do órgão é 100% federal.",https://g1.globo.com/politica/noticia/2025/02/11/chefe-do-ibama-lamenta-ato-de-trump-que-suspende-capacitacao-de-agentes-mas-frisa-que-medida-nao-afeta-verba-contra-incendios.ghtml
657,Professora mata aluna de 8 anos a facadas na Coreia do Sul,"Incidente aconteceu dentro de uma escola de Daejeon, na segunda-feira (10), e causou comoção no país. Autoridades investigam a motivação do crime.",https://g1.globo.com/mundo/noticia/2025/02/11/professora-mata-aluna-de-7-anos-a-facadas-na-coreia-do-sul.ghtml
658,"Ao lado de Haddad, Alcolumbre defende deixar 'divergências de lado' e melhorar ambiente de negócios no país","Presidente do Senado reforçou que, por ser um ano não eleitoral, o Congresso tem uma 'agenda aberta' para avançar em projetos na economia.",https://g1.globo.com/politica/noticia/2025/02/11/ao-lado-de-haddad-e-ministros-alcolumbre-prega-uniao-e-deixar-divergencias-de-lado.ghtml
659,"Saresp: alunos do fundamental têm melhora no desempenho, mas índices na rede estadual de SP seguem abaixo do período pré-pandemia",Alunos foram melhor no Saresp 2024 do que na prova do ano anterior.,https://g1.globo.com/sp/sao-paulo/educacao/noticia/2025/02/11/saresp-alunos-do-fundamental-tem-melhora-no-desempenho-mas-indices-na-rede-estadual-de-sp-seguem-abaixo-do-periodo-pre-pandemia.ghtml
660,"Na ONU, Irã ameaça uso da força após comentários 'profundamente alarmantes e irresponsáveis' de Trump","Em documento, enviado iraniano disse ao Conselho de Segurança que as declarações 'inflamatórias' do presidente americano violam o direito internacional e que qualquer 'ato de agressão terá graves consequências'.",https://g1.globo.com/mundo/noticia/2025/02/11/na-onu-ira-ameaca-uso-da-forca-apos-comentarios-profundamente-alarmantes-e-irresponsaveis-de-trump.ghtml
661,"'Ideal seria seguirmos solo, mas ficamos pequenos', diz presidente do PSDB sobre possível fusão",Marconi Perillo disse que maior erro do partido foi não ter lançado candidato à Presidência em 2022. Decisão deve ficar para março.,https://g1.globo.com/politica/blog/andreia-sadi/post/2025/02/11/ideal-seria-seguirmos-solo-mas-ficamos-pequenos-diz-presidente-do-psdb-sobre-possivel-fusao.ghtml
662,'Sing Sing' comove ao mostrar o poder da arte na vida de detentos; g1 já viu,"Filme foi indicado a três categorias no Oscar 2025, incluindo melhor ator para Colman Domingo. Elenco mistura atores com presos reais.",https://g1.globo.com/pop-arte/g1-ja-viu/noticia/2025/02/12/sing-sing-comove-ao-mostrar-o-poder-da-arte-na-vida-de-detentos-g1-ja-viu.ghtml
663,"Partidos debatem federações como estratégia de sobrevivência, mas criticam modelo atual","Siglas pequenas dizem que perdem autonomia, mas partidos como PDT e PSB estudam a possibilidade. Parlamentares defendem flexibilizações via Justiça Eleitoral ou no Congresso.",https://g1.globo.com/politica/noticia/2025/02/12/partidos-debatem-federacoes-como-estrategia-de-sobrevivencia-mas-criticam-modelo-atual.ghtml
664,Como desenvolver confiança em um novo emprego e se destacar,"Entender a cultura da empresa, fazer perguntas e pedir feedbacks podem ajudar o profissional a lidar com a insegurança no ambiente de trabalho e se destacar.",https://g1.globo.com/trabalho-e-carreira/noticia/2025/02/12/como-desenvolver-confianca-em-um-novo-emprego-e-se-destacar.ghtml
665,Mulher que confessou ter explodido loja em shopping no RJ por vingança diz não ter arrependimento,"Dayanna Gomes, de 33 anos, foi presa no Espírito Santo e transferida nesta terça-feira (11) para o presídio feminino Nilza da Silva Santos, em Campos (RJ), onde o crime ocorreu.",https://g1.globo.com/rj/norte-fluminense/noticia/2025/02/12/mulher-que-confessou-ter-explodido-loja-em-shopping-no-rj-por-vinganca-diz-nao-ter-arrependimento.ghtml
666,"'A gente sentiu um solavanco e um barulho. O piloto iniciou a frenagem e ficou aquela apreensão', diz passageiro de voo que bateu em carro no Galeão","Aeronave teve que interromper a decolagem. Acidente aconteceu na noite desta terça-feira (11), na capital fluminense. Não houve feridos, segundo a concessionária que administra o terminal.",https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/02/12/a-gente-sentiu-um-solavanco-e-um-barulho-o-piloto-iniciou-a-frenagem-e-ficou-aquela-apreensao-diz-passageiro-de-voo-que-bateu-em-carro-no-galeao.ghtml
667,"Animais, anéis, documentos: brasileiros deportados dos EUA deixam tudo pra trás e se queixam de falta de regras claras","Especialistas entrevistados pelo g1 explicam que, geralmente, bens ficam perdidos, mas há possibilidades de resolver alguns casos a distância.",https://g1.globo.com/politica/noticia/2025/02/12/animais-aneis-documentos-brasileiros-deportados-dos-eua-deixam-tudo-pra-tras-e-se-queixam-de-falta-de-regras-claras.ghtml
668,Transações por PIX superam os R$ 60 trilhões desde a criação; uso por empresas se multiplica,"Volume transferido pelo instrumento de pagamento em 2024 foi cinco vezes o volume do primeiro ano inteiro de uso da ferramenta, em 2021.",https://g1.globo.com/economia/noticia/2025/02/12/transacoes-por-pix-superam-os-r-60-trilhoes-desde-a-criacao-uso-por-empresas-se-multiplica.ghtml
669,"Brasil se queixa de tarifaço norte-americano, mas também adota medidas protecionistas; entenda","Dados mostram que, embora o país tenha realizado uma abertura comercial nas últimas décadas, a economia brasileira ainda é considerada protecionista em relação ao resto do mundo.",https://g1.globo.com/economia/noticia/2025/02/12/brasil-se-queixa-de-tarifaco-norte-americano-mas-tambem-adota-medidas-protecionistas-entenda.ghtml
670,O Assunto #1405: O projeto de lei contra apologia ao crime em shows,"O texto, primeiro apresentado na Câmara dos Vereadores de São Paulo, foi protocolado pelo deputado Kim Kataguiri (União-SP) na Câmara dos Deputados e agora espera um parecer da presidência da Casa.",https://g1.globo.com/podcast/o-assunto/noticia/2025/02/12/o-assunto-1405-o-projeto-de-lei-contra-apologia-ao-crime-em-shows.ghtml
671,"'Trombamos num carro no meio da pista', disse piloto de Boeing da Gol após interromper decolagem no Galeão; OUÇA","Acidente aconteceu na noite desta terça-feira (11). Não houve feridos, segundo a concessionária que administra o terminal do Galeão.",https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/02/12/trombamos-num-carro-no-meio-da-pista-disse-piloto-de-boeing-da-gol-apos-interromper-decolagem-no-galeao-ouca.ghtml
672,Cannabis medicinal: STJ julga nesta quarta pedido do governo de prazo maior para implantar regras,"Em novembro do ano passado, ao permitir a atividade, a Primeira Seção do STJ deu prazo de seis meses para que a União e a Anvisa tomassem as providências para implementar a medida.",https://g1.globo.com/politica/noticia/2025/02/12/cannabis-medicinal-stj-julga-nesta-quarta-pedido-do-governo-de-prazo-maior-para-implantar-regras.ghtml
673,"Preço dos alimentos: saiba o que pode ficar mais barato ou caro em 2025, segundo especialistas","Inflação de alimentos em 2025 não deve subir mais do que no ano anterior, avaliam economistas ouvidos pelo g1. Safra de grãos, clima e recuo do dólar devem colaborar para segurar os preços.",https://g1.globo.com/economia/agronegocios/noticia/2025/02/12/preco-dos-alimentos-saiba-o-que-pode-ficar-mais-barato-ou-caro-em-2025-segundo-especialistas.ghtml
674,Confira as medidas que Trump anunciou desde o início do governo nos EUA,"Presidente assinou uma série de ordens sobre temas como a imigração ilegal, política externa e economia. Algumas das medidas impactam o Brasil diretamente.",https://g1.globo.com/mundo/noticia/2025/02/12/confira-as-medidas-que-trump-anunciou-desde-o-inicio-do-governo-nos-eua.ghtml
675,Avião da Gol colide com carro na pista ao decolar no Aeroporto do Galeão; VÍDEO,"Aeronave teve que interromper a decolagem. Acidente aconteceu na noite desta terça-feira (11), na capital fluminense. Não houve feridos, segundo a concessionária que administra o terminal.",https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/02/11/aviao-colide-carro-aeroporto-do-galeao.ghtml
676,"Troca de tiros entre suspeitos de furtar casa e PM termina com uma pessoa morta nos Jardins, Zona Oeste de SP",Suspeitos de invadirem uma casa no Itaim Bibi foram achados no cruzamento da avenida Nove de Julho e rua Estados Unidos nesta terça-feira (11); duas pessoas foram detidas.,https://g1.globo.com/sp/sao-paulo/noticia/2025/02/11/troca-de-tiros-entre-suspeitos-de-furtar-casa-e-pm-termina-com-uma-pessoa-morta-nos-jardins-zona-oeste-de-sp.ghtml
677,Defensora pública Fernanda Fernandes toma posse como presidente da associação que representa a categoria,"A cerimônia ocorreu em Brasília marcou o início da nova gestão para o biênio 2025-2027. Durante o evento, também foram empossados os integrantes dos conselhos diretor, consultivo e fiscal da entidade.",https://g1.globo.com/politica/noticia/2025/02/11/defensora-publica-fernanda-fernandes-toma-posse-como-presidente-da-associacao-que-representa-a-categoria.ghtml
678,"The Town anuncia Kamasi Washington, Jacob Collier e Alaíde Costa em palco dedicado a jazz","Segunda edição do festival será nos dias 6, 7, 12, 13 e 14 de setembro no Autódromo de Interlagos, na capital paulista.",https://g1.globo.com/pop-arte/musica/the-town/2025/noticia/2025/02/11/the-town-anuncia-kamasi-washington-jacob-collier-e-alaide-costa-em-palco-dedicado-a-jazz.ghtml
679,Brasileiros vítimas de tráfico humano e escravizados há mais de três meses em Mianmar são resgatados e famílias comemoram,"Luckas Viana dos Santos, de 31 anos, e Phelipe de Moura Ferreira, de 26 anos, aceitaram promessas falsas de emprego em 2024 e acabaram sendo vítimas de tráfico humano; os dois estavam sendo escravizados por uma máfia de golpes cibernéticos. Famílias moram na capital paulista e aguardam retorno dos dois.",https://g1.globo.com/sp/sao-paulo/noticia/2025/02/11/brasileiros-vitimas-de-trafico-humano-e-escravizados-ha-mais-de-tres-meses-em-mianmar-sao-resgatados-e-familias-de-sp-comemoram.ghtml
680,Comércios fechados na Cracolândia em 2024 por suspeita de ligação com tráfico de drogas são reabertos,"Fábio Bechara, promotor do Gaeco, diz que é necessário ter fiscalização permanente para manter os locais fechados. Prefeitura de São Paulo e o estado informaram que estão atuando juntos na segurança do Centro e oferecendo assistência de saúde e social para os usuários",https://g1.globo.com/sp/sao-paulo/noticia/2025/02/11/estabelecimentos-que-foram-fechados-na-cracolandia-suspeitos-de-ligacao-com-o-trafico-de-drogas-sao-reabertos-e-funcionam-irregularmente.ghtml
681,Fãs de Shakira recebem pulseiras que vão piscar em sincronia com as músicas durante o show,"Os portões abriram às 16h e o show está previsto para começar às 21h. Mais cedo, uma confusão envolvendo ambulantes e agentes da Secretaria de Ordem Pública (Seop) assustou quem chegava no Estádio Nilton Santos.",https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/02/11/show-shakira-estadio-nilton-santos-rio.ghtml
682,Café fica 50% mais caro ao consumidor em 12 meses até janeiro; preço deve continuar subindo,"Na variação mensal, a bebida ficou 8,56% mais cara, segundo o Índice Nacional de Preços ao Consumidor Amplo (IPCA). Seca e altas temperaturas foram as principais causas das perdas na lavoura.",https://g1.globo.com/economia/agronegocios/noticia/2025/02/11/cafe-fica-50percent-mais-caro-ao-consumidor-em-12-meses-ate-janeiro-preco-deve-continuar-subindo.ghtml
683,Série Ouro: Arranco do Engenho de Dentro exalta mães com homenagem à fé e à resistência,"A escola celebra a força das mulheres, homenageando mães e Iemanjá, um desfile repleto de simbolismos.",https://g1.globo.com/rj/rio-de-janeiro/carnaval/2025/noticia/2025/02/11/serie-ouro-arranco-do-engenho-de-dentro-exalta-maes-com-homenagem-a-fe-e-a-resistencia.ghtml
684,MPRJ denuncia policial civil por morte de assessor parlamentar após discussão na Barra da Tijuca,Promotores pediram que a prisão de Raphael Pinto Ferreira Gedeão seja convertida em preventiva e o denunciaram por homicídio triplamente qualificado. Defesa alega que o agente agiu em legítima defesa — advogado da família da vítima contesta essa versão.,https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/02/11/mprj-denuncia-policial-civil-por-morte-de-assessor-parlamentar-apos-discussao-na-barra-da-tijuca.ghtml
685,Escaneamento de íris: World interrompe registros após órgão do governo suspender pagamentos; lojas estão vazias desde o início do ano,"Em janeiro, a ANPD impediu o pagamento pela coleta de íris, mas a World recorreu com efeito suspensivo e continuou com os pagamentos. O órgão agora negou o recurso e determinou a suspensão imediata das remunerações.",https://g1.globo.com/tecnologia/noticia/2025/02/11/orgao-do-governo-mantem-suspensao-de-pagamento-por-registro-de-iris-de-brasileiros.ghtml
686,"STF relativiza fala de Hugo Motta sobre golpistas do 8/1, mas reafirma unidade da Corte","Ministros do Supremo foram procurados pelo novo presidente da Câmara, que reafirmou respeito à Corte depois de fala polêmica.",https://g1.globo.com/politica/blog/daniela-lima/post/2025/02/11/stf-relativiza-fala-de-hugo-motta-sobre-golpistas-do-81-mas-reafirma-unidade-da-corte.ghtml
687,Papa Francisco critica deportações de Trump em carta e pede para fiéis 'não cederem a narrativas que discriminam',"No documento, enviado aos bispos católicos dos Estados Unidos, o pontífice chamou a repressão à imigração de uma 'grande crise' e afirmou: 'O que é construído com base na força, e não na verdade sobre a igual dignidade de todo ser humano, começa mal e terminará mal'.",https://g1.globo.com/mundo/noticia/2025/02/11/papa-francisco-critica-deportacoes-de-trump-em-carta-e-pede-para-fieis-nao-cederem-a-narrativas-que-discriminam.ghtml
688,Brasil não deve misturar política com negócios ao reagir às tarifas de Trump sobre o aço,"Retaliar o governo dos Estados Unidos com base em questões políticas pode custar caro para o país, avaliam interlocutores de Lula.",https://g1.globo.com/politica/blog/valdo-cruz/post/2025/02/11/brasil-nao-deve-misturar-politica-com-negocios-ao-reagir-as-tarifas-de-trump-sobre-o-aco.ghtml
689,Como tarifas de Trump a aço e alumínio do Brasil e do mundo podem prejudicar economia americana,Aço e alumínio importados pelos EUA terão tarifa de 25% a partir de março. Brasil é segundo maior exportador.,https://g1.globo.com/economia/noticia/2025/02/11/como-tarifas-de-trump-a-aco-e-aluminio-do-brasil-e-do-mundo-podem-prejudicar-economia-americana.ghtml
690,"Prefeitura veta travessia de túnel, e Carlinhos de Jesus cancela desfile do bloco Dois Pra Lá, Dois Pra Cá em 2025","Segundo a Prefeitura do Rio, o trajeto do Bloco é ""inadequado"" e exigiria a mobilização de um grande contingente operacional para garantir a segurança dos foliões ao atravessar o Túnel da Lauro Sodré em direção a Copacabana.",https://g1.globo.com/rj/rio-de-janeiro/carnaval/2025/noticia/2025/02/11/prefeitura-veta-travessia-de-tunel-e-carlinhos-de-jesus-cancela-desfile-do-bloco-dois-pra-la-dois-pra-ca-em-2025.ghtml
691,Deputado protocola projeto que proíbe apologia ao crime organizado em shows contratados com dinheiro público,"Projeto de Kim vai na esteira de outro semelhante, apresentado na Câmara de Vereadores de São Paulo.",https://g1.globo.com/politica/noticia/2025/02/11/deputado-protocola-projeto-que-proibe-apologia-ao-crime-organizado-em-shows-contratados-com-dinheiro-publico.ghtml
692,Mulher é agredida em show da Anitta no Rio e relata motivação homofóbica,"A assessoria do evento informa que lamenta profundamente o ocorrido e afirma que, desde que soube do caso, está à disposição da vítima para prestar todo o apoio necessário.",https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/02/11/mulher-e-agredida-em-show-da-anitta-no-rio.ghtml
693,Zelensky propõe troca de territórios entre Ucrânia e Rússia como parte de acordo para encerrar guerra,"Em entrevista, presidente ucraniano afirmou que, caso Donald Trump consiga fazer com que os dois países negociem a paz, ele planeja oferecer a região russa de Kursk em troca de locais invadidos por Moscou.",https://g1.globo.com/mundo/ucrania-russia/noticia/2025/02/11/zelensky-propoe-troca-de-territorios-entre-ucrania-e-russia-como-parte-de-acordo-para-encerrar-guerra.ghtml
694,"Após ameaça de Netanyahu, Hamas diz estar comprometido com cessar-fogo e acusa Israel por atrasos","Israel disse que pode suspender cessar-fogo e retomar guerra caso reféns não sejam libertados no sábado (15). Na segunda-feira (10), terroristas disseram que iriam atrasar soltura.",https://g1.globo.com/mundo/noticia/2025/02/11/hamas-diz-estar-comprometido-com-cessar-fogo-e-acusa-israel-por-atrasos.ghtml
695,Presidente do PSDB diz que R$ 100 mil repassados por advogado suspeito para sua esposa eram de empréstimo,Irmão de Marconi Perillo também recebeu repasse suspeito. Valores colocaram ex-governador de Goiás como alvo de operação da PF sobre desvios na Saúde.,https://g1.globo.com/politica/blog/andreia-sadi/post/2025/02/11/presidente-do-psdb-diz-que-r-100-mil-repassados-por-advogado-suspeito-para-sua-esposa-eram-de-emprestimo.ghtml
696,Presidente do PSDB diz que R$ 100 mil repassados por advogado suspeito para sua esposa eram de empréstimo,Irmão de Marconi Perillo também recebeu repasse suspeito. Valores colocaram ex-governador de Goiás como alvo de operação da PF sobre desvios na Saúde.,https://g1.globo.com/politica/blog/andreia-sadi/post/2025/02/11/presidente-do-psdb-diz-que-r-100-mil-repassados-por-advogado-suspeito-para-sua-esposa-eram-de-emprestimo.ghtml
697,"Chefe do Ibama lamenta ato de Trump que suspende capacitação de agentes, mas frisa que medida não afeta verba contra incêndios","Para Rodrigo Agostinho, cooperação entre os países era 'importante' porque Brasil e EUA têm sofrido com queimadas. Segundo ele, o dinheiro para as ações do órgão é 100% federal.",https://g1.globo.com/politica/noticia/2025/02/11/chefe-do-ibama-lamenta-ato-de-trump-que-suspende-capacitacao-de-agentes-mas-frisa-que-medida-nao-afeta-verba-contra-incendios.ghtml
698,Professora mata aluna de 8 anos a facadas na Coreia do Sul,"Incidente aconteceu dentro de uma escola de Daejeon, na segunda-feira (10), e causou comoção no país. Autoridades investigam a motivação do crime.",https://g1.globo.com/mundo/noticia/2025/02/11/professora-mata-aluna-de-7-anos-a-facadas-na-coreia-do-sul.ghtml
699,"Ao lado de Haddad, Alcolumbre defende deixar 'divergências de lado' e melhorar ambiente de negócios no país","Presidente do Senado reforçou que, por ser um ano não eleitoral, o Congresso tem uma 'agenda aberta' para avançar em projetos na economia.",https://g1.globo.com/politica/noticia/2025/02/11/ao-lado-de-haddad-e-ministros-alcolumbre-prega-uniao-e-deixar-divergencias-de-lado.ghtml
700,"Saresp: alunos do fundamental têm melhora no desempenho, mas índices na rede estadual de SP seguem abaixo do período pré-pandemia",Alunos foram melhor no Saresp 2024 do que na prova do ano anterior.,https://g1.globo.com/sp/sao-paulo/educacao/noticia/2025/02/11/saresp-alunos-do-fundamental-tem-melhora-no-desempenho-mas-indices-na-rede-estadual-de-sp-seguem-abaixo-do-periodo-pre-pandemia.ghtml
701,"Na ONU, Irã ameaça uso da força após comentários 'profundamente alarmantes e irresponsáveis' de Trump","Em documento, enviado iraniano disse ao Conselho de Segurança que as declarações 'inflamatórias' do presidente americano violam o direito internacional e que qualquer 'ato de agressão terá graves consequências'.",https://g1.globo.com/mundo/noticia/2025/02/11/na-onu-ira-ameaca-uso-da-forca-apos-comentarios-profundamente-alarmantes-e-irresponsaveis-de-trump.ghtml
702,"'Ideal seria seguirmos solo, mas ficamos pequenos', diz presidente do PSDB sobre possível fusão",Marconi Perillo disse que maior erro do partido foi não ter lançado candidato à Presidência em 2022. Decisão deve ficar para março.,https://g1.globo.com/politica/blog/andreia-sadi/post/2025/02/11/ideal-seria-seguirmos-solo-mas-ficamos-pequenos-diz-presidente-do-psdb-sobre-possivel-fusao.ghtml
703,Peixe com 'pintura facial' ganha nome inspirado em personagem do Studio Ghibli,Descoberta da nova espécie aconteceu quando cientistas encontraram exemplares com padrões incomuns na cabeça em mercados de frutos do mar online.,https://g1.globo.com/ciencia/noticia/2025/02/11/peixe-com-pintura-facial-ganha-nome-inspirado-em-personagem-do-studio-ghibli.ghtml
704,Mãe de Lexa desiste de desfilar como rainha de bateria após morte da neta: 'Preciso cuidar da minha filha',Darlin Ferrattry agradeceu à Inocentes de Belford Roxo pelo 'carinho e recepção em todo esse tempo'.,https://g1.globo.com/rj/rio-de-janeiro/carnaval/2025/noticia/2025/02/11/mae-de-lexa-desiste-de-desfilar-como-rainha-de-bateria-apos-morte-da-neta.ghtml
705,Defesa de Bolsonaro vai usar fala de Múcio a favor do ex-presidente no inquérito do golpe,Ministro da Defesa de Lula disse que Bolsonaro ajudou a intermediar conversa com os comandantes das Forças Armadas.,https://g1.globo.com/politica/blog/andreia-sadi/post/2025/02/11/defesa-de-bolsonaro-vai-usar-fala-de-mucio-a-favor-do-ex-presidente-no-inquerito-do-golpe.ghtml
706,"Polícia recupera dez carros e prende criminoso em operação contra roubos de carros e cargas em Caxias, RJ","Ao ver o cerco feito pela polícia, o chefe do tráfico na comunidade, Jonatha Hyrval Cassiano da Silva, o Bochecha Rosa, conseguiu fugir.",https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/02/11/policia-operacao-roubos-carros-cargas-caxias.ghtml
707,"Estados aceitam perda na arrecadação de ICMS para não elevar demais preço dos combustíveis, diz Comsefaz","Segundo o vice do Comitê Nacional de Secretários de Estado da Fazenda, Luis Pereira, estados têm consciência do impacto na alta do diesel e da gasolina na economia.",https://g1.globo.com/economia/noticia/2025/02/11/estados-aceitam-perda-na-arrecadacao-de-icms-para-nao-elevar-demais-o-preco-dos-combustiveis-diz-comsefaz.ghtml
708,'Olho de Deus': inteligência artificial da DeepSeek chegará a 21 carros da BYD,"Ferramenta de inteligência artificial estará presente mesmo em modelos mais baratos, como o Dolphin Mini, que contará com mais de 10 câmeras e sensores espalhados pelo carro.",https://g1.globo.com/carros/noticia/2025/02/11/byd-levara-ia-da-deepseek-para-conducao-autonoma-em-21-carros-da-marca.ghtml
709,IPVA em dia: motoristas reclamam de problemas no programa de parcelamento de débitos,Condutores afirmam que licenciamento anual não é atualizado para quem adere ao parcelamento e eles continuam em risco de ter o veículo apreendido.,https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/02/11/ipva-em-dia-motoristas-reclamam-de-problemas-no-programa-de-parcelamento-de-debitos.ghtml
710,IPVA em dia: motoristas reclamam de problemas no programa de parcelamento de débitos,Condutores afirmam que licenciamento anual não é atualizado para quem adere ao parcelamento e eles continuam em risco de ter o veículo apreendido.,https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/02/11/ipva-em-dia-motoristas-reclamam-de-problemas-no-programa-de-parcelamento-de-debitos.ghtml
711,MPRJ pede interdição temporária de fábrica que pegou fogo na Ilha,Incêndio de grandes proporções só foi controlado depois de 28 horas de trabalho do Corpo de Bombeiros. Relatos preliminares indicam que o incidente pode ter causado danos ambientais à Baía de Guanabara.,https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/02/11/mprj-pede-interdicao-temporaria-de-fabrica-que-pegou-fogo-na-ilha.ghtml
712,"VÍDEO: mansões de Deolane Bezerra e Simone Mendes são invadidas por água e granizo durante temporal em Alphaville, na Grande SP","Prefeitura de Barueri emitiu um alerta para riscos de alagamentos, enchentes e inundações às 15h31 de segunda-feira (10).",https://g1.globo.com/sp/sao-paulo/noticia/2025/02/11/video-mansoes-de-deolane-bezerra-e-simone-mendes-sao-invadidas-por-agua-e-granizo-durante-temporal-em-alphaville-na-grande-sp.ghtml
713,Governo lança site para facilitar contratação de MEIs para pequenos reparos em prefeituras e outros órgãos,"Chamada de ""Contrata+Brasil"", portal é espécie de marketplace de pequenas contratações públicas e já recebe cadastro de empresários e de órgãos interessados em contratar os MEIs; participação na plataforma é gratuita.",https://g1.globo.com/politica/noticia/2025/02/11/governo-lanca-site-para-facilitar-contratacao-de-meis-para-pequenos-reparos-em-prefeituras-e-outros-orgaos.ghtml
714,"Steve Bannon, ex-estrategista de Trump, se declara culpado de esquema de fraude para financiamento de muro na fronteira",Estrategista do presidente americano em seu primeiro mandato não recebeu pena de prisão e foi condenado a 3 anos de liberdade condicional.,https://g1.globo.com/mundo/noticia/2025/02/11/steve-bannon-ex-aliado-de-trump-e-condenado-a-3-anos-de-liberdade-condicional-em-caso-de-financiamento-de-muro-na-fronteira.ghtml
715,Brasileiro é suspeito de esfaquear 3 pessoas na Irlanda; o que se sabe,"Gabriel Valladares foi acusado de esfaquear 3 no centro da capital da Irlanda, no último fim de semana; motivo ainda é desconhecido.",https://g1.globo.com/mundo/noticia/2025/02/11/brasileiro-e-suspeito-de-esfaquear-3-pessoas-na-irlanda-o-que-se-sabe.ghtml
716,Menor detido pela PM se desvencilha de policial e foge correndo pela Vila Kennedy,"Na perseguição, policial chega a cair no chão. Tiroteio na comunidade provocou interdição de cerca de 1h da Avenida Brasil. Segundo a polícia, bandidos deram ordem para que as pessoas fechassem a via expressa para tirar o foco da operação.",https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/02/11/operacao-policia-vila-kennedy.ghtml
717,Mais de 175 bombas da Segunda Guerra Mundial são encontradas em parquinho na Inglaterra,Dispositivos foram encontrados por trabalhadores durante obras para reforma do local. As autoridades estão preocupadas de que outras ainda permaneçam no terreno.,https://g1.globo.com/mundo/noticia/2025/02/11/mais-de-175-bombas-da-segunda-guerra-mundial-sao-encontradas-em-parquinho-na-inglaterra.ghtml
718,Morto a tiros em shopping de Bangu já foi preso por envolvimento com milícia e teria se aliado ao tráfico,Testemunhas contaram à PM que uma pessoa saiu de um carro preto e disparou diversos tiros contra Anderson.,https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/02/11/morto-a-tiros-estacionamento-shopping-de-bangu.ghtml
719,"Peter Navy Tuiasosopo, de 'Street Fighter' e 'Velozes e Furiosos', morre aos 61 anos","Segundo o filho do ator falou ao TMZ, Peter morreu de complicações cardíacas em Phoenix, no Arizona.",https://g1.globo.com/pop-arte/noticia/2025/02/11/peter-navy-tuiasosopo-de-street-fighter-e-velozes-e-furiosos-morre-aos-61-anos.ghtml
720,'Usei a régua errada': resolva 5 testes rápidos sobre unidades de medida e veja se escaparia do 'paredão' do BBB,"Expressão, no sentido metafórico, foi repetida dezenas de vezes por participantes do reality show na última semana. E Davi, do BBB24, também ostentou o item escolar antes do início das aulas de... direito.",https://g1.globo.com/educacao/noticia/2025/02/11/usei-a-regua-errada-resolva-5-testes-rapidos-sobre-unidades-de-medida-e-veja-se-escaparia-do-paredao-do-bbb.ghtml
721,"Carne, café, azeite: 'vilões da inflação' vão continuar a subir?","Dor de cabeça para o governo e as famílias, o preço de itens como carne, café, laranja, óleo de soja e azeite explodiu no último ano. Veja o que vem por aí para esse produtos.",https://g1.globo.com/economia/agronegocios/noticia/2025/02/11/carne-cafe-azeite-viloes-da-inflacao-vao-continuar-a-subir.ghtml
722,Café fica 50% mais caro ao consumidor em 12 meses até janeiro; preço deve continuar subindo,"Na variação mensal, a bebida ficou 8,56% mais cara, segundo o Índice Nacional de Preços ao Consumidor Amplo (IPCA). Seca e altas temperaturas foram as principais causas das perdas na lavoura.",https://g1.globo.com/economia/agronegocios/noticia/2025/02/11/cafe-fica-50percent-mais-caro-ao-consumidor-em-12-meses-ate-janeiro-preco-deve-continuar-subindo.ghtml
723,"STF relativiza fala de Hugo Motta sobre golpistas do 8/1, mas reafirma unidade da Corte","Ministros do Supremo foram procurados pelo novo presidente da Câmara, que reafirmou respeito à Corte depois de fala polêmica.",https://g1.globo.com/politica/blog/daniela-lima/post/2025/02/11/stf-relativiza-fala-de-hugo-motta-sobre-golpistas-do-81-mas-reafirma-unidade-da-corte.ghtml
